dataSource,scientificName,trait,family,year,latitude,longitude,observedMetadataUrl,annotationMethod,occurrenceID,genus,recordedBy,coordinateUncertaintyInMeters,verbatimTrait,modelUri,annotationID,mappedTraits
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2007,58.819,5.5421,https://www.gbif.org/occurrence/1701857663,machine,1701857663,Plantago,John Inge Johnsen,71,flowers,doi:10.5281/zenodo.17079402,2243074b-8558-5ec0-a35f-8e8b6ae352bb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1937,59.8739543,10.4721272,https://www.gbif.org/occurrence/1701861032,machine,1701861032,Plantago,Finn Wischmann,707,flowers,doi:10.5281/zenodo.17079402,9f63d0a5-3e6a-5893-92f3-b96a846a8602,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1929,58.9174,5.5097,https://www.gbif.org/occurrence/1701863422,machine,1701863422,Plantago,Einar Jensen,1309,flowers,doi:10.5281/zenodo.17079402,fd31bac4-ab45-58ff-a892-7617305efefe,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1905,59.1982,11.3549,https://www.gbif.org/occurrence/1701871162,machine,1701871162,Plantago,R. E. Fridtz,707,flowers,doi:10.5281/zenodo.17079402,c6d06ff0-58ee-573d-85bc-5e4133578d0a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,2007,58.0688,6.6371,https://www.gbif.org/occurrence/1701886571,machine,1701886571,Plantago,Oddvar Pedersen,7,flowers,doi:10.5281/zenodo.17079402,19e1b1b1-19e6-580d-ae95-f5ecefb75ae7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. intermedia (DC.) Lange,flower present,Plantaginaceae,2006,58.1915,8.3068,https://www.gbif.org/occurrence/1701886599,machine,1701886599,Plantago,Oddvar Pedersen,7,flowers,doi:10.5281/zenodo.17079402,40fc4033-a38a-5e3b-9038-5e18ae9a8445,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1939,61.1706,10.4045,https://www.gbif.org/occurrence/1701890797,machine,1701890797,Plantago,Olav S. Jørstad,250,flowers,doi:10.5281/zenodo.17079402,c38cdd02-cf1d-51df-ad63-ecf9491f53aa,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1937,59.4858,10.4981,https://www.gbif.org/occurrence/1701893479,machine,1701893479,Plantago,F. Ch. Sørlye,559,flowers,doi:10.5281/zenodo.17079402,03dcf048-5bee-5211-9c56-9a34e90b5875,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1919,60.0051,5.6872,https://www.gbif.org/occurrence/1701893492,machine,1701893492,Plantago,T. Lillefosse,894,flowers,doi:10.5281/zenodo.17079402,517f2f67-6b89-5388-a62f-d53d90b195a1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1930,61.2292527,5.1884974,https://www.gbif.org/occurrence/1701893500,machine,1701893500,Plantago,T. Lillefosse,707,flowers,doi:10.5281/zenodo.17079402,8dec34f0-8a76-51d7-8900-3389e7a0d3d4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1912,59.7791,5.4993,https://www.gbif.org/occurrence/1701893573,machine,1701893573,Plantago,F. Jebe,707,flowers,doi:10.5281/zenodo.17079402,5f265084-1f37-5cbe-85b8-53a623758685,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1914,68.8928,17.8126,https://www.gbif.org/occurrence/1701899991,machine,1701899991,Plantago,R. E. Fridtz,1414,flowers,doi:10.5281/zenodo.17079402,10b9dfd3-7d9e-5079-ac48-e729658cc8a1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1964,61.0894,8.9907,https://www.gbif.org/occurrence/1701900015,machine,1701900015,Plantago,Inger Kaasa,320,flowers,doi:10.5281/zenodo.17079402,836e7759-cb60-5011-9a98-b938597ab4be,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima subsp. borealis (Lange) A.Blytt,flower present,Plantaginaceae,1939,69.8083,21.1298,https://www.gbif.org/occurrence/1701900051,machine,1701900051,Plantago,Yngvar Mejland,3202,flowers,doi:10.5281/zenodo.17079402,f21b4808-357c-54c4-a410-43511a5c104e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1936,69.267,19.9369,https://www.gbif.org/occurrence/1701900060,machine,1701900060,Plantago,Peter Benum,1803,flowers,doi:10.5281/zenodo.17079402,088e15d0-56b6-54d0-8ad2-e8940f9402db,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1943,60.3791,10.4419,https://www.gbif.org/occurrence/1701900074,machine,1701900074,Plantago,Anne-Margrete Holmen,707,flowers,doi:10.5281/zenodo.17079402,9c789981-c112-5fcb-ae46-eec880aac3af,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1855,59.4863,10.3198,https://www.gbif.org/occurrence/1701902428,machine,1701902428,Plantago,M. N. Blytt,1290,flowers,doi:10.5281/zenodo.17079402,0dab354c-7328-5260-95de-397d688bf815,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1956,59.5199,10.1399,https://www.gbif.org/occurrence/1701902473,machine,1701902473,Plantago,J. Kaasa;F. Wischmann,707,flowers,doi:10.5281/zenodo.17079402,57a10bd8-87b3-5975-8051-48a5cd7707a8,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1935,59.8713,10.4734,https://www.gbif.org/occurrence/1701909183,machine,1701909183,Plantago,F. Ch. Sørlye,1803,flowers,doi:10.5281/zenodo.17079402,85183378-91ec-53c2-bb24-f3c90d82a663,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1937,61.1881682,6.7663504,https://www.gbif.org/occurrence/1701911469,machine,1701911469,Plantago,T. Lillefosse,1414,flowers,doi:10.5281/zenodo.17079402,17ed0b10-c766-519e-9b96-6bb0264a1dbf,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1937,61.1843686,6.8130521,https://www.gbif.org/occurrence/1701911473,machine,1701911473,Plantago,T. Lillefosse,707,flowers,doi:10.5281/zenodo.17079402,8bfdb7ee-ea72-5b05-9d3d-2897556c7c0d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima subsp. borealis (Lange) A.Blytt,flower present,Plantaginaceae,1911,69.3178,16.1151,https://www.gbif.org/occurrence/1701911504,machine,1701911504,Plantago,A. Notø,1097,flowers,doi:10.5281/zenodo.17079402,f1bd0226-d2e2-544d-aec3-5dbb80d8ace2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima subsp. borealis (Lange) A.Blytt,flower present,Plantaginaceae,1858,70.086,29.5523,https://www.gbif.org/occurrence/1701911545,machine,1701911545,Plantago,Chr. Sommerfelt,1118,flowers,doi:10.5281/zenodo.17079402,d3c61fca-72f8-5f67-adf9-0ec82dffec57,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1917,69.7038,30.3903,https://www.gbif.org/occurrence/1701911568,machine,1701911568,Plantago,Ove Dahl,7071,flowers,doi:10.5281/zenodo.17079402,5563b489-2c98-5033-8e12-8c99ce690029,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima subsp. borealis (Lange) A.Blytt,flower present,Plantaginaceae,1901,70.0815,25.1719,https://www.gbif.org/occurrence/1701911603,machine,1701911603,Plantago,Ove Dahl,10548,flowers,doi:10.5281/zenodo.17079402,5c9504fc-7e04-5327-bee2-6cf664d627de,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1938,58.568561,6.2475449,https://www.gbif.org/occurrence/1701913110,machine,1701913110,Plantago,Ingrid Størmer;Per Størmer,1118,flowers,doi:10.5281/zenodo.17079402,5ac4f73d-aead-5120-b6a1-d4d909a90e72,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1969,59.2154741,5.1789866,https://www.gbif.org/occurrence/1701913147,machine,1701913147,Plantago,Per Størmer,1118,flowers,doi:10.5281/zenodo.17079402,db9ef672-126c-5696-acf7-2451f6b00fa2,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1993,59.9390548,10.2602177,https://www.gbif.org/occurrence/1701921189,machine,1701921189,Plantago,Anne Elven,707,flowers,doi:10.5281/zenodo.17079402,70722fb0-2cdc-5297-9034-ec837fad31f1,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago afra L.,flower present,Plantaginaceae,1885,59.9088,10.7165,https://www.gbif.org/occurrence/1701921369,machine,1701921369,Plantago,Adolf Dal,1118,flowers,doi:10.5281/zenodo.17079402,c140c43a-987d-5a9e-9ada-5c3bff476a03,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1951,58.4194528,6.0108436,https://www.gbif.org/occurrence/1701923015,machine,1701923015,Plantago,Per Størmer,707,flowers,doi:10.5281/zenodo.17079402,2330a9cb-013c-5a1d-9c81-6685ad868303,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1993,59.9022583,10.7657357,https://www.gbif.org/occurrence/1701934301,machine,1701934301,Plantago,Jan Wesenberg,71,flowers,doi:10.5281/zenodo.17079402,5a9d7db0-d977-5cb8-b55f-1866b0b036fb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,2007,62.6238,7.0881,https://www.gbif.org/occurrence/1701962481,machine,1701962481,Plantago,Jarle Noralf Kristiansen,1,flowers,doi:10.5281/zenodo.17079402,75eadf0f-7e6e-5548-b233-585bea8e7af6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1960,62.9771,10.5585,https://www.gbif.org/occurrence/1701970711,machine,1701970711,Plantago,Tore Ouren,1414,flowers,doi:10.5281/zenodo.17079402,af392c4f-2d7c-5035-84d3-042c389dd171,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,2005,65.7001,11.8504,https://www.gbif.org/occurrence/1701273495,machine,1701273495,Plantago,Eli Fremstad,71,flowers,doi:10.5281/zenodo.17079402,f9cf72cf-9a61-522a-a94f-f2f47e8f983f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1936,59.7874,5.5254,https://www.gbif.org/occurrence/1701284925,machine,1701284925,Plantago,Per Eidem,1414,flowers,doi:10.5281/zenodo.17079402,ae519f47-2775-549e-84cf-a22cc199312f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1938,63.3174,10.1876,https://www.gbif.org/occurrence/1701291058,machine,1701291058,Plantago,Ove Arbo Høeg,707,flowers,doi:10.5281/zenodo.17079402,5a42da6f-b563-59b2-8913-ce5258991fae,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1968,63.3608,10.3494,https://www.gbif.org/occurrence/1701316217,machine,1701316217,Plantago,Arnt Steinvik,707,flowers,doi:10.5281/zenodo.17079402,f148a212-74f5-5cc6-b7a0-11a7d3bf6385,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1918,63.3472,10.3587,https://www.gbif.org/occurrence/1701316474,machine,1701316474,Plantago,Gunnar Brodal,1414,flowers,doi:10.5281/zenodo.17079402,eda46f91-1895-5718-b90f-4f31e22bf24f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1972,63.4308,10.3726,https://www.gbif.org/occurrence/1701317121,machine,1701317121,Plantago,Tore Ouren,707,flowers,doi:10.5281/zenodo.17079402,215802dd-57db-513c-b0ce-51f22d01819b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1939,63.4578,10.8956,https://www.gbif.org/occurrence/1701317662,machine,1701317662,Plantago,Ove Arbo Høeg,1118,flowers,doi:10.5281/zenodo.17079402,cab67410-a9ab-5ba9-95de-c8c8f6bc53c3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,2016,49.0069,20.7222,https://www.gbif.org/occurrence/1701330333,machine,1701330333,Plantago,Mika Bendiksby,10,flowers,doi:10.5281/zenodo.17079402,f4f82f2b-eb64-592c-b10d-8d77f06b10d3,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,2016,49.0069,20.7222,https://www.gbif.org/occurrence/1701330333,machine,1701330333,Plantago,Mika Bendiksby,10,flowers,doi:10.5281/zenodo.17079402,29173be0-b1e0-52b3-bd8d-bedc833c01a0,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1960,63.9562,9.9696,https://www.gbif.org/occurrence/1701331184,machine,1701331184,Plantago,Olav Gjærevoll,707,flowers,doi:10.5281/zenodo.17079402,f3a7622d-e93e-5f5a-b247-4fec4da8aad7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1931,59.4863,10.3198,https://www.gbif.org/occurrence/1701343596,machine,1701343596,Plantago,Jon Gjerstad,1290,flowers,doi:10.5281/zenodo.17079402,ba3d04d2-7912-5add-b3c5-12daffedc763,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1995,60.5831,11.2725,https://www.gbif.org/occurrence/1701375230,machine,1701375230,Plantago,Reidar Haugan,707,flowers,doi:10.5281/zenodo.17079402,41c96de5-f5b9-5224-b35d-6f69a338c87e,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago maritima L.,flower present,Plantaginaceae,1975,59.3504,6.6169,https://www.gbif.org/occurrence/1701376464,machine,1701376464,Plantago,Roger Halvorsen,707,flowers,doi:10.5281/zenodo.17079402,685489b0-75cb-5914-bc5c-86e64b5748d6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major subsp. major,flower present,Plantaginaceae,1935,59.97258,10.72237,https://www.gbif.org/occurrence/1701401488,machine,1701401488,Plantago,J. Thomle,20057,flowers,doi:10.5281/zenodo.17079402,0385101f-b859-5037-afdd-353cfb67093f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1992,51.029166,4.054166,https://www.gbif.org/occurrence/1839809279,machine,1839809279,Plantago,Van den Bergh A.,1000,flowers,doi:10.5281/zenodo.17079402,756cfcd5-f839-5f37-a044-42e76c3100e6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1940,51.235833,4.391388,https://www.gbif.org/occurrence/1839810394,machine,1839810394,Plantago,De Langhe J.E.,1000,flowers,doi:10.5281/zenodo.17079402,704ba628-4e39-5b47-bac9-63bca2bd7210,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1990,51.171944,4.742222,https://www.gbif.org/occurrence/1839816893,machine,1839816893,Plantago,De Langhe J.E.,1000,flowers,doi:10.5281/zenodo.17079402,11ed8ed2-c0ca-5df2-bcc4-37a43cafc99f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lagopus L.,flower present,Plantaginaceae,2014,51.240555,4.390833,https://www.gbif.org/occurrence/1839955399,machine,1839955399,Plantago,Barendse R.,1000,flowers,doi:10.5281/zenodo.17079402,cf453eab-86ba-5df2-81f7-2607768a8119,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,2015,49.10222,6.06333,https://www.gbif.org/occurrence/1838167563,machine,1838167563,Plantago,"Seznec, G.",,flowers,doi:10.5281/zenodo.17079402,b2953995-eca1-5775-83ef-69fff765b9ee,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,2016,46.79111,-2.08667,https://www.gbif.org/occurrence/1838168887,machine,1838168887,Plantago,"Seznec, G.",,flowers,doi:10.5281/zenodo.17079402,3f7991d5-c4a7-5d93-9c3e-a126008acf8b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1946,51.362222,3.365833,https://www.gbif.org/occurrence/1839472665,machine,1839472665,Plantago,Mullenders W.,1000,flowers,doi:10.5281/zenodo.17079402,ffedca40-2a0d-545c-961d-8b88de6ee2ef,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago argyraea E.Morris,flower present,Plantaginaceae,1964,33.944826,-108.669919,https://www.gbif.org/occurrence/1843875596,machine,1843875596,Plantago,J. Krenetsky,1138,flowers,doi:10.5281/zenodo.17079402,865ee5c2-9559-50be-90e9-2d80e3f63113,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago argyraea E.Morris,flower present,Plantaginaceae,1976,34.311368,-107.349831,https://www.gbif.org/occurrence/1843875816,machine,1843875816,Plantago,R. Fletcher,1138,flowers,doi:10.5281/zenodo.17079402,b6191183-54bf-537b-9b15-701bb96854c4,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1976,34.99005,-106.049189,https://www.gbif.org/occurrence/1843876036,machine,1843876036,Plantago,C.R. Hutchins,5300,flowers,doi:10.5281/zenodo.17079402,30e5f502-b5dd-5726-b769-072e266e9979,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1976,35.656281,-108.537076,https://www.gbif.org/occurrence/1843876266,machine,1843876266,Plantago,W.L. Wagner,6828,flowers,doi:10.5281/zenodo.17079402,9eeaaa3f-79ee-51cf-8111-d217c2efccc6,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1957,35.786889,-106.297102,https://www.gbif.org/occurrence/1843876360,machine,1843876360,Plantago,R.A. Yarnell,182,flowers,doi:10.5281/zenodo.17079402,a8b6820c-ef27-56d9-b3bc-a6b4b7508f9c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1950,34.404914,-103.205073,https://www.gbif.org/occurrence/1843876432,machine,1843876432,Plantago,O.M. Clark,,flowers,doi:10.5281/zenodo.17079402,a2ec5ef6-db19-56d0-bc40-d3faa697b159,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago elongata Pursh,flower present,Plantaginaceae,2004,32.2773,-108.8793,https://www.gbif.org/occurrence/1843891980,machine,1843891980,Plantago,R.D. Worthington,208,flowers,doi:10.5281/zenodo.17079402,d4ee3fdc-14b8-5d6d-95b4-38aba9fca410,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2002,35.66788,-106.74308,https://www.gbif.org/occurrence/1843895080,machine,1843895080,Plantago,R.L. Hartman,208,flowers,doi:10.5281/zenodo.17079402,e0213e4d-a982-5997-9a89-e1fb0af875ee,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago major L.,flower present,Plantaginaceae,2002,35.8227,-106.47408,https://www.gbif.org/occurrence/1843895611,machine,1843895611,Plantago,B. Reif,208,flowers,doi:10.5281/zenodo.17079402,e2d87b92-6bb2-51b1-8d4c-38832b2c9ac7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,1999,35.167,-106.381,https://www.gbif.org/occurrence/1843898546,machine,1843898546,Plantago,R.C. Sivinski; J. Carter,570,flowers,doi:10.5281/zenodo.17079402,2ad5a676-fac7-5bf0-921c-4f082680577f,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,34.29444,-104.64783,https://www.gbif.org/occurrence/1843898785,machine,1843898785,Plantago,R.C. Sivinski,4,flowers,doi:10.5281/zenodo.17079402,7f404212-e9eb-55e4-a373-20edc6a4b69b,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,32.93642,-107.53553,https://www.gbif.org/occurrence/1843898794,machine,1843898794,Plantago,R.C. Sivinski,4,flowers,doi:10.5281/zenodo.17079402,e6358b9f-b961-5323-9226-15e157b70583,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,33.28956,-106.81092,https://www.gbif.org/occurrence/1843898997,machine,1843898997,Plantago,R.C. Sivinski,4,flowers,doi:10.5281/zenodo.17079402,1b3ef48a-bec1-546c-bf5f-0cf519601899,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago lanceolata L.,flower present,Plantaginaceae,2005,36.546778,-105.131333,https://www.gbif.org/occurrence/1843903292,machine,1843903292,Plantago,M. Schiebout,200,flowers,doi:10.5281/zenodo.17079402,c861abc5-0f8a-55cd-ad4f-0645c4a8a3df,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2005,35.698888,-104.264305,https://www.gbif.org/occurrence/1843903878,machine,1843903878,Plantago,M. Schiebout,200,flowers,doi:10.5281/zenodo.17079402,b55e5b11-206a-5fa7-9853-bfe0f6b9678c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,35.043316,-108.333094,https://www.gbif.org/occurrence/1843904507,machine,1843904507,Plantago,G.R. Rink,3000,flowers,doi:10.5281/zenodo.17079402,d2227e47-3ef1-50b4-b4bf-81920262d876,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,2007,36.836822,-107.999924,https://www.gbif.org/occurrence/1843904511,machine,1843904511,Plantago,G.R. Rink,2000,flowers,doi:10.5281/zenodo.17079402,67b29533-e538-5416-bdf1-28d0669398dc,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago argyraea E.Morris,flower present,Plantaginaceae,2008,33.53168,-108.52424,https://www.gbif.org/occurrence/1843905795,machine,1843905795,Plantago,R.C. Sivinski; T.K. Lowrey,200,flowers,doi:10.5281/zenodo.17079402,6a29a397-1bbc-5311-ad21-2ddab416dbeb,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago wrightiana Decne.,flower present,Plantaginaceae,2007,33.64288,-103.33967,https://www.gbif.org/occurrence/1843905871,machine,1843905871,Plantago,Y. Chauvin,5000,flowers,doi:10.5281/zenodo.17079402,f081bbe2-2b1e-538b-a755-4eb2c235f793,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago patagonica Jacq.,flower present,Plantaginaceae,1975,35.634065,-106.326034,https://www.gbif.org/occurrence/1843907441,machine,1843907441,Plantago,G.D. Tierney,3090,flowers,doi:10.5281/zenodo.17079402,0cc83901-42cc-5a41-a912-9af09d024d7c,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1952,50.773333,4.735555,https://www.gbif.org/occurrence/1839774417,machine,1839774417,Plantago,Cnops N.,1000,flowers,doi:10.5281/zenodo.17079402,46eebcae-820a-5e16-a015-2caf28914932,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1967,51.230277,4.391666,https://www.gbif.org/occurrence/1839803469,machine,1839803469,Plantago,D'Hose R.,1000,flowers,doi:10.5281/zenodo.17079402,6ea84acf-65ed-52ca-bf73-ed7761a23806,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1965,51.230277,4.391666,https://www.gbif.org/occurrence/1839803702,machine,1839803702,Plantago,D'Hose R.,1000,flowers,doi:10.5281/zenodo.17079402,0677a9c2-5a0b-582e-a53c-20895e4e288a,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago media L.,flower present,Plantaginaceae,1963,50.260277,5.304444,https://www.gbif.org/occurrence/1839803978,machine,1839803978,Plantago,D'Hose R.,1000,flowers,doi:10.5281/zenodo.17079402,66f950b9-8b3e-58b7-9d1e-6420780d21a7,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago coronopus L.,flower present,Plantaginaceae,1909,51.346667,3.289444,https://www.gbif.org/occurrence/1839805854,machine,1839805854,Plantago,Errard P.,1000,flowers,doi:10.5281/zenodo.17079402,2d55ffdc-12af-542b-9a52-e7e64445cae0,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
herbarium-GBIF,Plantago arenaria Waldst. & Kit.,flower present,Plantaginaceae,1954,51.025833,4.477499,https://www.gbif.org/occurrence/1839681460,machine,1839681460,Plantago,Jans A.,1000,flowers,doi:10.5281/zenodo.17079402,fa087e01-701d-55fd-ae99-fea2d34fd29d,"flower present,reproductive shoot system present,reproductive structure present,plant structure present"
