record_id,scientific_name,family,genus,species,common_name,year,year_normalized,day_of_year,month,season,decade,latitude,longitude,location_grid,region,prefecture,temperature_avg,temperature_min,temperature_max,precipitation,deviation_from_baseline,trait,is_prediction
jma_sakura_iida_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,96.0,4.0,Spring,1970,35.51471,137.821952,35.5_137.8,Japan,,,,,,0.06375390102540734,first flowering (kaika),False
jma_sakura_kanazawa_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,96.0,4.0,Spring,1970,36.5612,136.6562,36.6_136.7,Japan,,,,,,0.7148102815177424,first flowering (kaika),False
jma_sakura_hachijojima_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,97.0,4.0,Spring,1970,33.102494,139.807694,33.1_139.8,Japan,,,,,,2.658385093167695,first flowering (kaika),False
jma_sakura_saigo_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,97.0,4.0,Spring,1970,32.872892,130.243963,32.9_130.2,Japan,,,,,,8.359019264448335,first flowering (kaika),False
jma_sakura_tsuruga_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,97.0,4.0,Spring,1970,35.644514,136.073463,35.6_136.1,Japan,,,,,,2.9244574290484167,first flowering (kaika),False
jma_sakura_onahama_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,98.0,4.0,Spring,1970,36.947989,140.785428,36.9_140.8,Japan,,,,,,-1.41463414634147,first flowering (kaika),False
jma_sakura_toyama_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,98.0,4.0,Spring,1970,36.6959,137.2137,36.7_137.2,Japan,,,,,,2.2235537190082653,first flowering (kaika),False
jma_sakura_fukushima_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,99.0,4.0,Spring,1970,37.75,140.4675,37.8_140.5,Japan,,,,,,-0.681190223166837,first flowering (kaika),False
jma_sakura_takada_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,99.0,4.0,Spring,1970,34.516281,135.744694,34.5_135.7,Japan,,,,,,5.683964270523177,first flowering (kaika),False
jma_sakura_niigata_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,100.0,4.0,Spring,1970,37.9161,139.0364,37.9_139.0,Japan,,,,,,0.9790272199910817,first flowering (kaika),False
jma_sakura_wajima_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,100.0,4.0,Spring,1970,37.390938,136.89957,37.4_136.9,Japan,,,,,,3.149212598425194,first flowering (kaika),False
jma_sakura_aikawa_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,101.0,4.0,Spring,1970,35.532347,139.297795,35.5_139.3,Japan,,,,,,4.306361323155215,first flowering (kaika),False
jma_sakura_sendai_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,101.0,4.0,Spring,1970,38.2682,140.8694,38.3_140.9,Japan,,,,,,-0.7092561044860872,first flowering (kaika),False
jma_sakura_nagano_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,102.0,4.0,Spring,1970,36.6513,138.181,36.7_138.2,Japan,,,,,,5.676785714285714,first flowering (kaika),False
jma_sakura_shirakawa_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,102.0,4.0,Spring,1970,37.12634,140.210719,37.1_140.2,Japan,,,,,,3.0451647183846973,first flowering (kaika),False
jma_sakura_takayama_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,102.0,4.0,Spring,1970,36.139625,137.251032,36.1_137.3,Japan,,,,,,6.223553719008265,first flowering (kaika),False
jma_sakura_matsumoto_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,103.0,4.0,Spring,1970,36.238205,137.968714,36.2_138.0,Japan,,,,,,6.719736842105263,first flowering (kaika),False
jma_sakura_miyako_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,106.0,4.0,Spring,1970,39.639584,141.946118,39.6_141.9,Japan,,,,,,1.8260553129548782,first flowering (kaika),False
jma_sakura_yamagata_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,106.0,4.0,Spring,1970,38.2404,140.3633,38.2_140.4,Japan,,,,,,5.118877551020404,first flowering (kaika),False
jma_sakura_sakata_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,107.0,4.0,Spring,1970,38.914723,139.83641,38.9_139.8,Japan,,,,,,6.810576923076923,first flowering (kaika),False
jma_sakura_akita_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,109.0,4.0,Spring,1970,39.7186,140.1025,39.7_140.1,Japan,,,,,,6.841407151095737,first flowering (kaika),False
jma_sakura_hachinohe_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,110.0,4.0,Spring,1970,40.512239,141.488296,40.5_141.5,Japan,,,,,,4.437404580152673,first flowering (kaika),False
jma_sakura_morioka_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,110.0,4.0,Spring,1970,39.7036,141.1527,39.7_141.2,Japan,,,,,,7.544135429262397,first flowering (kaika),False
jma_sakura_shinjo_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,110.0,4.0,Spring,1970,38.764858,140.302145,38.8_140.3,Japan,,,,,,9.118877551020404,first flowering (kaika),False
jma_sakura_aomori_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,112.0,4.0,Spring,1970,40.8244,140.74,40.8_140.7,Japan,,,,,,4.679130434782607,first flowering (kaika),False
jma_sakura_esashi_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,121.0,5.0,Spring,1970,41.869071,140.127224,41.9_140.1,Japan,,,,,,8.60666666666667,first flowering (kaika),False
jma_sakura_hakodate_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,122.0,5.0,Spring,1970,41.7687,140.7289,41.8_140.7,Japan,,,,,,9.60666666666667,first flowering (kaika),False
jma_sakura_hiroo_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,125.0,5.0,Spring,1970,42.285532,143.311616,42.3_143.3,Japan,,,,,,-5.927374301675968,first flowering (kaika),False
jma_sakura_sapporo_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,125.0,5.0,Spring,1970,43.0642,141.3469,43.1_141.3,Japan,,,,,,8.623636363636365,first flowering (kaika),False
jma_sakura_obihiro_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,126.0,5.0,Spring,1970,42.9236,143.1969,42.9_143.2,Japan,,,,,,-4.927374301675968,first flowering (kaika),False
jma_sakura_iwamizawa_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,127.0,5.0,Spring,1970,43.196064,141.77536,43.2_141.8,Japan,,,,,,-3.927374301675968,first flowering (kaika),False
jma_sakura_muroran_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,128.0,5.0,Spring,1970,42.315246,140.974073,42.3_141.0,Japan,,,,,,14.33432835820895,first flowering (kaika),False
jma_sakura_abashiri_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,129.0,5.0,Spring,1970,44.0206,144.2736,44.0_144.3,Japan,,,,,,-1.9273743016759681,first flowering (kaika),False
jma_sakura_asahikawa_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,129.0,5.0,Spring,1970,43.7706,142.365,43.8_142.4,Japan,,,,,,-1.9273743016759681,first flowering (kaika),False
jma_sakura_kutchan_1973,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1973,0.2777777777777778,131.0,5.0,Spring,1970,42.901741,140.759082,42.9_140.8,Japan,,,,,,15.571186440677963,first flowering (kaika),False
jma_sakura_monbetsu_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,131.0,5.0,Spring,1970,44.356515,143.354522,44.4_143.4,Japan,,,,,,0.07262569832403187,first flowering (kaika),False
jma_sakura_urakawa_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,131.0,5.0,Spring,1970,42.1685,142.768097,42.2_142.8,Japan,,,,,,0.07262569832403187,first flowering (kaika),False
jma_sakura_kushiro_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,132.0,5.0,Spring,1970,42.9849,144.382,43.0_144.4,Japan,,,,,,1.0726256983240319,first flowering (kaika),False
jma_sakura_rumoi_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,132.0,5.0,Spring,1970,43.941029,141.636817,43.9_141.6,Japan,,,,,,1.0726256983240319,first flowering (kaika),False
jma_sakura_nemuro_1973,Cerasus nipponica var. kurilensis,Rosaceae,Cerasus,kurilensis,Kurile Island Cherry,1973,0.2777777777777778,134.0,5.0,Spring,1970,43.330152,145.583388,43.3_145.6,Japan,,,,,,-6.030303030303031,first flowering (kaika),False
jma_sakura_wakkanai_1973,Prunus sargentii,Rosaceae,Prunus,sargentii,Sargent Cherry,1973,0.2777777777777778,140.0,5.0,Spring,1970,45.415,141.6739,45.4_141.7,Japan,,,,,,9.072625698324032,first flowering (kaika),False
jma_sakura_nago_1973,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1973,0.2777777777777778,354.0,12.0,Winter,1970,26.59196,127.977476,26.6_128.0,Japan,,,,,,305.14778325123154,first flowering (kaika),False
jma_sakura_ishigaki_island_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,3.0,1.0,Winter,1970,24.471017,124.238506,24.5_124.2,Japan,,,,,,-55.201298701298704,first flowering (kaika),False
jma_sakura_naha_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,4.0,1.0,Winter,1970,26.2124,127.6809,26.2_127.7,Japan,,,,,,-44.85221674876847,first flowering (kaika),False
jma_sakura_minami_daito_island_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,12.0,1.0,Winter,1970,25.8297,131.2342,25.8_131.2,Japan,,,,,,-49.25,first flowering (kaika),False
jma_sakura_kumejima_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,15.0,1.0,Winter,1970,26.340519,126.805075,26.3_126.8,Japan,,,,,,-33.85221674876847,first flowering (kaika),False
jma_sakura_miyakojima_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,15.0,1.0,Winter,1970,24.805465,125.28113,24.8_125.3,Japan,,,,,,-37.19230769230769,first flowering (kaika),False
jma_sakura_naze_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,15.0,1.0,Winter,1970,28.442638,129.529388,28.4_129.5,Japan,,,,,,-39.857142857142854,first flowering (kaika),False
jma_sakura_iriomote_island_1974,Prunus campanulata,Rosaceae,Prunus,campanulata,Taiwan Cherry,1974,0.2916666666666667,20.0,1.0,Winter,1970,24.34637,123.839135,24.3_123.8,Japan,,,,,,-38.201298701298704,first flowering (kaika),False
jma_sakura_nagasaki_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,79.0,3.0,Spring,1970,32.7503,129.8779,32.8_129.9,Japan,,,,,,-9.611545988258314,first flowering (kaika),False
jma_sakura_nobeoka_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,79.0,3.0,Spring,1970,32.582306,131.664903,32.6_131.7,Japan,,,,,,-11.012017710309934,first flowering (kaika),False
jma_sakura_shiomizumaki_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,81.0,3.0,Spring,1970,33.8767,132.5633,33.9_132.6,Japan,,,,,,-9.816723940435281,first flowering (kaika),False
jma_sakura_uwajima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,81.0,3.0,Spring,1970,33.223231,132.560651,33.2_132.6,Japan,,,,,,-9.778214486243684,first flowering (kaika),False
jma_sakura_kagoshima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,82.0,3.0,Spring,1970,31.5602,130.5581,31.6_130.6,Japan,,,,,,-6.885433715220955,first flowering (kaika),False
jma_sakura_kochi_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,82.0,3.0,Spring,1970,33.5597,133.5311,33.6_133.5,Japan,,,,,,-9.347893114080165,first flowering (kaika),False
jma_sakura_fukue_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,83.0,3.0,Spring,1970,34.047114,130.915661,34.0_130.9,Japan,,,,,,-6.383614088820821,first flowering (kaika),False
jma_sakura_miyazaki_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,83.0,3.0,Spring,1970,31.9077,131.4202,31.9_131.4,Japan,,,,,,-6.799467021985336,first flowering (kaika),False
jma_sakura_kumamoto_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,84.0,3.0,Spring,1970,32.8031,130.7079,32.8_130.7,Japan,,,,,,-4.885433715220955,first flowering (kaika),False
jma_sakura_miyakejima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,84.0,3.0,Spring,1970,34.085378,139.521277,34.1_139.5,Japan,,,,,,-11.306925207756237,first flowering (kaika),False
jma_sakura_owase_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,86.0,3.0,Spring,1970,34.070782,136.191139,34.1_136.2,Japan,,,,,,-7.799235993208825,first flowering (kaika),False
jma_sakura_tanegashima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,86.0,3.0,Spring,1970,30.591848,130.995895,30.6_131.0,Japan,,,,,,-3.3698732289336277,first flowering (kaika),False
jma_sakura_saga_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,87.0,3.0,Spring,1970,33.2494,130.2989,33.2_130.3,Japan,,,,,,-1.6409807355516648,first flowering (kaika),False
jma_sakura_hamamatsu_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,88.0,3.0,Spring,1970,34.710979,137.725943,34.7_137.7,Japan,,,,,,-7.175215615070357,first flowering (kaika),False
jma_sakura_oita_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,88.0,3.0,Spring,1970,33.2382,131.6126,33.2_131.6,Japan,,,,,,-1.8578844905905214,first flowering (kaika),False
jma_sakura_shizuoka_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,88.0,3.0,Spring,1970,34.9756,138.3828,35.0_138.4,Japan,,,,,,-7.79030710172745,first flowering (kaika),False
jma_sakura_fukuoka_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,89.0,3.0,Spring,1970,33.5904,130.4017,33.6_130.4,Japan,,,,,,0.16129032258064058,first flowering (kaika),False
jma_sakura_hachijojima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,89.0,3.0,Spring,1970,33.102494,139.807694,33.1_139.8,Japan,,,,,,-5.341614906832305,first flowering (kaika),False
jma_sakura_matsuyama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,89.0,3.0,Spring,1970,33.8416,132.7657,33.8_132.8,Japan,,,,,,-1.7665173572228383,first flowering (kaika),False
jma_sakura_wakayama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,89.0,3.0,Spring,1970,34.2261,135.1675,34.2_135.2,Japan,,,,,,-2.9703012303776006,first flowering (kaika),False
jma_sakura_shimonoseki_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,90.0,3.0,Spring,1970,33.957712,130.941545,34.0_130.9,Japan,,,,,,0.6163859111791794,first flowering (kaika),False
jma_sakura_tokushima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,90.0,3.0,Spring,1970,34.0658,134.5594,34.1_134.6,Japan,,,,,,-1.6921306948918584,first flowering (kaika),False
jma_sakura_itsuhara_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,91.0,4.0,Spring,1970,33.5481,133.2853,33.5_133.3,Japan,,,,,,-0.43231899265477125,first flowering (kaika),False
jma_sakura_kobe_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,91.0,4.0,Spring,1970,34.6901,135.1955,34.7_135.2,Japan,,,,,,-0.9703012303776006,first flowering (kaika),False
jma_sakura_oshima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,91.0,4.0,Spring,1970,28.319874,129.396841,28.3_129.4,Japan,,,,,,4.200000000000003,first flowering (kaika),False
jma_sakura_sumoto_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,91.0,4.0,Spring,1970,34.342951,134.895422,34.3_134.9,Japan,,,,,,-0.9703012303776006,first flowering (kaika),False
jma_sakura_tateyama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,91.0,4.0,Spring,1970,34.99653,139.869984,35.0_139.9,Japan,,,,,,-5.494308943089436,first flowering (kaika),False
jma_sakura_yokohama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,91.0,4.0,Spring,1970,35.4437,139.638,35.4_139.6,Japan,,,,,,-5.469496021220152,first flowering (kaika),False
jma_sakura_choshi_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,92.0,4.0,Spring,1970,35.734534,140.827267,35.7_140.8,Japan,,,,,,-5.934227330779052,first flowering (kaika),False
jma_sakura_hamada_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,92.0,4.0,Spring,1970,34.899198,132.079998,34.9_132.1,Japan,,,,,,1.7454981992797087,first flowering (kaika),False
jma_sakura_kofu_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,92.0,4.0,Spring,1970,35.6635,138.5684,35.7_138.6,Japan,,,,,,-4.397601918465227,first flowering (kaika),False
jma_sakura_tokyo_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,92.0,4.0,Spring,1970,35.6762,139.6503,35.7_139.7,Japan,,,,,,-4.863376623376624,first flowering (kaika),False
jma_sakura_hiroshima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,93.0,4.0,Spring,1970,34.3853,132.4553,34.4_132.5,Japan,,,,,,2.1832760595647187,first flowering (kaika),False
jma_sakura_nagoya_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,93.0,4.0,Spring,1970,35.1815,136.9066,35.2_136.9,Japan,,,,,,-1.74434485702092,first flowering (kaika),False
jma_sakura_osaka_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,93.0,4.0,Spring,1970,34.6937,135.5023,34.7_135.5,Japan,,,,,,-0.05016447368420529,first flowering (kaika),False
jma_sakura_takamatsu_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,93.0,4.0,Spring,1970,34.3402,134.0434,34.3_134.0,Japan,,,,,,1.4565646594274426,first flowering (kaika),False
jma_sakura_gifu_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,94.0,4.0,Spring,1970,35.3912,136.7223,35.4_136.7,Japan,,,,,,-0.7443448570209199,first flowering (kaika),False
jma_sakura_kyoto_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,94.0,4.0,Spring,1970,35.0116,135.7681,35.0_135.8,Japan,,,,,,0.39899623588456734,first flowering (kaika),False
jma_sakura_tottori_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,94.0,4.0,Spring,1970,35.5014,134.2383,35.5_134.2,Japan,,,,,,2.4464891041162247,first flowering (kaika),False
jma_sakura_nara_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,95.0,4.0,Spring,1970,34.6851,135.8048,34.7_135.8,Japan,,,,,,1.5951484734420802,first flowering (kaika),False
jma_sakura_okayama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,95.0,4.0,Spring,1970,34.6617,133.935,34.7_133.9,Japan,,,,,,3.675226586102724,first flowering (kaika),False
jma_sakura_yonago_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,95.0,4.0,Spring,1970,35.427641,133.331459,35.4_133.3,Japan,,,,,,3.563779527559049,first flowering (kaika),False
jma_sakura_kumagaya_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,96.0,4.0,Spring,1970,36.1475,139.3883,36.1_139.4,Japan,,,,,,-1.0714285714285694,first flowering (kaika),False
jma_sakura_maebashi_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,96.0,4.0,Spring,1970,36.3911,139.0608,36.4_139.1,Japan,,,,,,-1.0,first flowering (kaika),False
jma_sakura_matsue_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,96.0,4.0,Spring,1970,35.4723,133.0506,35.5_133.1,Japan,,,,,,4.838605898123319,first flowering (kaika),False
jma_sakura_tsu_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,96.0,4.0,Spring,1970,34.7303,136.5086,34.7_136.5,Japan,,,,,,1.509942004971009,first flowering (kaika),False
jma_sakura_fukui_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,97.0,4.0,Spring,1970,36.0651,136.2216,36.1_136.2,Japan,,,,,,2.2624342903356194,first flowering (kaika),False
jma_sakura_maizuru_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,97.0,4.0,Spring,1970,35.474727,135.386034,35.5_135.4,Japan,,,,,,3.9193747429041537,first flowering (kaika),False
jma_sakura_toyooka_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,97.0,4.0,Spring,1970,35.544674,134.820113,35.5_134.8,Japan,,,,,,5.429755671902271,first flowering (kaika),False
jma_sakura_tsuruga_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,97.0,4.0,Spring,1970,35.644514,136.073463,35.6_136.1,Japan,,,,,,2.9244574290484167,first flowering (kaika),False
jma_sakura_hikone_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,98.0,4.0,Spring,1970,35.274407,136.259654,35.3_136.3,Japan,,,,,,3.602627257799668,first flowering (kaika),False
jma_sakura_utsunomiya_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,98.0,4.0,Spring,1970,36.5658,139.8836,36.6_139.9,Japan,,,,,,0.7143600416233085,first flowering (kaika),False
jma_sakura_iida_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,100.0,4.0,Spring,1970,35.51471,137.821952,35.5_137.8,Japan,,,,,,4.063753901025407,first flowering (kaika),False
jma_sakura_kanazawa_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,100.0,4.0,Spring,1970,36.5612,136.6562,36.6_136.7,Japan,,,,,,4.714810281517742,first flowering (kaika),False
jma_sakura_mito_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,100.0,4.0,Spring,1970,36.3414,140.4467,36.3_140.4,Japan,,,,,,2.0794551645856956,first flowering (kaika),False
jma_sakura_saigo_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,100.0,4.0,Spring,1970,32.872892,130.243963,32.9_130.2,Japan,,,,,,11.359019264448335,first flowering (kaika),False
jma_sakura_toyama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,103.0,4.0,Spring,1970,36.6959,137.2137,36.7_137.2,Japan,,,,,,7.223553719008265,first flowering (kaika),False
jma_sakura_onahama_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,104.0,4.0,Spring,1970,36.947989,140.785428,36.9_140.8,Japan,,,,,,4.58536585365853,first flowering (kaika),False
jma_sakura_takada_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,104.0,4.0,Spring,1970,34.516281,135.744694,34.5_135.7,Japan,,,,,,10.683964270523177,first flowering (kaika),False
jma_sakura_wajima_1974,Prunus × yedoensis,Rosaceae,Prunus,yedoensis,Yoshino Cherry,1974,0.2916666666666667,105.0,4.0,Spring,1970,37.390938,136.89957,37.4_136.9,Japan,,,,,,8.149212598425194,first flowering (kaika),False
